plot_id,dbh,ba_per_stem,size_class,harvested,vegetation_type,milpa,artisan
34,17,0.7224999999999999,tree_15plus,yes,keelenche,yes,Alebardo and Mirna
34,20,1,tree_15plus,yes,keelenche,yes,Alebardo and Mirna
34,13,0.4225,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,10,0.25,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,10,0.25,tree_10to14,yes,keelenche,yes,Alebardo and Mirna
34,6,0.09,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,5,0.0625,tree_05to09,yes,keelenche,yes,Alebardo and Mirna
34,1,0.0025,sapling,yes,keelenche,yes,Alebardo and Mirna
35,12,0.36,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,13,0.4225,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,10,0.25,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,5,0.0625,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
35,5,0.0625,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
35,10,0.25,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,11,0.3025,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,12,0.36,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,13,0.4225,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,16,0.64,tree_15plus,yes,keelenche,yes,MariaSilvia and Emilio
35,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
35,11,0.3025,tree_10to14,yes,keelenche,yes,MariaSilvia and Emilio
35,5,0.0625,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
35,3,0.0225,sapling,yes,keelenche,yes,MariaSilvia and Emilio
35,5,0.0625,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
35,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,MariaSilvia and Emilio
